time_s,decimated_V,nn_kalman_V,fixed_kalman_V
1.24800000,2.35351562,2.35783355,2.35351562
1.24840000,2.35351562,2.35727160,2.35351562
1.24880000,2.35351562,2.35678732,2.35351562
1.24920000,2.35351562,2.35637378,2.35351562
1.24960000,2.35351562,2.35602269,2.35351562
1.25000000,2.35351562,2.35572502,2.35351562
1.25040000,2.35351562,2.35547140,2.35351562
1.25080000,2.35351562,2.35525368,2.35351562
1.25120000,2.35351562,2.35506531,2.35351562
1.25160000,2.35351562,2.35490112,2.35351562
1.25200000,2.36816406,2.35627976,2.36815528
1.25240000,2.37304688,2.35799528,2.37304394
1.25280000,2.37304688,2.35951528,2.37304687
1.25320000,2.37304688,2.36086715,2.37304687
1.25360000,2.37304688,2.36208774,2.37304687
1.25400000,2.37304688,2.36325662,2.37304688
1.25440000,2.37304688,2.36453383,2.37304688
1.25480000,2.37304688,2.36593622,2.37304688
1.25520000,2.37304688,2.36726314,2.37304688
1.25560000,2.37304688,2.36838248,2.37304688
1.25600000,2.37304688,2.36931949,2.37304688
1.25640000,2.37304688,2.37012617,2.37304688
1.25680000,2.37304688,2.37081096,2.37304688
1.25720000,2.37304688,2.37136418,2.37304688
1.25760000,2.37304688,2.37178900,2.37304688
1.25800000,2.37304688,2.37210262,2.37304688
1.25840000,2.37304688,2.37232823,2.37304688
1.25880000,2.37304688,2.37248918,2.37304688
1.25920000,2.37304688,2.37260481,2.37304688
1.25960000,2.37304688,2.37268924,2.37304688
1.26000000,2.37304688,2.37275218,2.37304688
1.26040000,2.37304688,2.37280014,2.37304688
1.26080000,2.37304688,2.37283749,2.37304688
1.26120000,2.37304688,2.37286717,2.37304688
1.26160000,2.37304688,2.37289119,2.37304688
1.26200000,2.37304688,2.37291096,2.37304688
1.26240000,2.37304688,2.37292747,2.37304688
1.26280000,2.37304688,2.37294144,2.37304688
1.26320000,2.37304688,2.37295337,2.37304688
1.26360000,2.37304688,2.37296367,2.37304688
1.26400000,2.38769531,2.37454870,2.38768653
1.26440000,2.39257812,2.37645411,2.39257519
1.26480000,2.39257812,2.37813548,2.39257812
1.26520000,2.39257812,2.37964482,2.39257812
1.26560000,2.39257812,2.38103796,2.39257812
1.26600000,2.39257812,2.38241253,2.39257812
1.26640000,2.39257812,2.38394592,2.39257812
1.26680000,2.39257812,2.38559468,2.39257812
1.26720000,2.39257812,2.38702714,2.39257812
1.26760000,2.39257812,2.38816035,2.39257812
1.26800000,2.39257812,2.38905709,2.39257812
1.26840000,2.39257812,2.38980752,2.39257812
1.26880000,2.39257812,2.39044663,2.39257812
1.26920000,2.39257812,2.39097114,2.39257812
1.26960000,2.39257812,2.39137756,2.39257812
1.27000000,2.39257812,2.39167801,2.39257812
1.27040000,2.39257812,2.39189330,2.39257812
1.27080000,2.39257812,2.39204620,2.39257812
1.27120000,2.39257812,2.39215575,2.39257812
1.27160000,2.39257812,2.39223571,2.39257812
1.27200000,2.39257812,2.39229538,2.39257812
1.27240000,2.39257812,2.39234094,2.39257812
1.27280000,2.39257812,2.39237650,2.39257812
1.27320000,2.39257812,2.39240483,2.39257812
1.27360000,2.39257812,2.39242781,2.39257812
1.27400000,2.39257812,2.39244677,2.39257812
1.27440000,2.39257812,2.39246263,2.39257812
1.27480000,2.39257812,2.39247607,2.39257812
1.27520000,2.39257812,2.39248757,2.39257812
1.27560000,2.39257812,2.39249750,2.39257812
1.27600000,2.41210938,2.39460065,2.41209767
1.27640000,2.41210938,2.39644988,2.41210937
1.27680000,2.41210938,2.39808507,2.41210937
1.27720000,2.41210938,2.39956068,2.41210937
1.27760000,2.41210938,2.40093429,2.41210938
1.27800000,2.41210938,2.40232762,2.41210938
1.27840000,2.41210938,2.40392450,2.41210938
1.27880000,2.41210938,2.40558421,2.41210938
1.27920000,2.41210938,2.40694568,2.41210938
1.27960000,2.41210938,2.40800604,2.41210938
1.28000000,2.41210938,2.40885166,2.41210938
1.28040000,2.41210938,2.40956343,2.41210938
1.28080000,2.41210938,2.41016477,2.41210938
1.28120000,2.41210938,2.41064948,2.41210938
1.28160000,2.41210938,2.41101953,2.41210938
1.28200000,2.41210938,2.41128996,2.41210938
1.28240000,2.41210938,2.41148262,2.41210938
1.28280000,2.41210938,2.41161947,2.41210938
1.28320000,2.41210938,2.41171791,2.41210938
1.28360000,2.41210938,2.41179017,2.41210938
1.28400000,2.41210938,2.41184446,2.41210938
1.28440000,2.41210938,2.41188618,2.41210938
1.28480000,2.41210938,2.41191896,2.41210938
1.28520000,2.41210938,2.41194522,2.41210938
1.28560000,2.41210938,2.41196663,2.41210938
1.28600000,2.41210938,2.41198438,2.41210938
1.28640000,2.41210938,2.41199928,2.41210938
1.28680000,2.41210938,2.41201196,2.41210938
1.28720000,2.41210938,2.41202283,2.41210938
1.28760000,2.41699219,2.41256380,2.41698926
1.28800000,2.43164062,2.41459646,2.43163184
1.28840000,2.43164062,2.41638501,2.43164062
1.28880000,2.43164062,2.41797408,2.43164062
1.28920000,2.43164062,2.41941799,2.43164062
1.28960000,2.43164062,2.42078300,2.43164062
1.29000000,2.43164062,2.42221195,2.43164062
1.29040000,2.43164062,2.42382558,2.43164062
1.29080000,2.43164062,2.42552523,2.43164062
1.29120000,2.43164062,2.42688813,2.43164062
1.29160000,2.43164062,2.42792313,2.43164062
1.29200000,2.43164062,2.42872958,2.43164062
1.29240000,2.43164062,2.42939383,2.43164062
1.29280000,2.43164062,2.42994141,2.43164062
1.29320000,2.43164062,2.43037177,2.43164062
1.29360000,2.43164062,2.43069451,2.43164062
1.29400000,2.43164062,2.43092756,2.43164062
1.29440000,2.43164062,2.43109261,2.43164062
1.29480000,2.43164062,2.43120974,2.43164062
1.29520000,2.43164062,2.43129423,2.43164062
1.29560000,2.43164062,2.43135654,2.43164062
1.29600000,2.43164062,2.43140362,2.43164062
1.29640000,2.43164062,2.43144004,2.43164062
1.29680000,2.43164062,2.43146882,2.43164062
1.29720000,2.43164062,2.43149202,2.43164062
1.29760000,2.43164062,2.43151105,2.43164062
1.29800000,2.43164062,2.43152689,2.43164062
1.29840000,2.43164062,2.43154026,2.43164062
1.29880000,2.43164062,2.43155167,2.43164062
1.29920000,2.43164062,2.43156150,2.43164062
1.29960000,2.43164062,2.43157004,2.43164062
1.30000000,2.43164062,2.43157750,2.43164062
1.30040000,2.43164062,2.43158406,2.43164062
1.30080000,2.43164062,2.43158986,2.43164062
1.30120000,2.43164062,2.43159500,2.43164062
1.30160000,2.43164062,2.43159958,2.43164062
1.30200000,2.43164062,2.43160366,2.43164062
1.30240000,2.43164062,2.43160731,2.43164062
1.30280000,2.43164062,2.43161058,2.43164062
1.30320000,2.43164062,2.43161352,2.43164062
1.30360000,2.43164062,2.43161616,2.43164062
1.30400000,2.43164062,2.43161853,2.43164062
1.30440000,2.43164062,2.43162067,2.43164062
1.30480000,2.43164062,2.43162259,2.43164062
1.30520000,2.43164062,2.43162433,2.43164062
1.30560000,2.43164062,2.43162589,2.43164062
1.30600000,2.43164062,2.43162731,2.43164062
1.30640000,2.43164062,2.43162858,2.43164062
1.30680000,2.43164062,2.43162974,2.43164062
1.30720000,2.43164062,2.43163078,2.43164062
1.30760000,2.43164062,2.43163172,2.43164062
1.30800000,2.43164062,2.43163257,2.43164062
1.30840000,2.43164062,2.43163334,2.43164062
1.30880000,2.43164062,2.43163404,2.43164062
1.30920000,2.43164062,2.43163466,2.43164062
1.30960000,2.43164062,2.43163523,2.43164062
1.31000000,2.43164062,2.43163575,2.43164062
1.31040000,2.43164062,2.43163621,2.43164062
1.31080000,2.43164062,2.43163663,2.43164062
1.31120000,2.43164062,2.43163701,2.43164062
1.31160000,2.43164062,2.43163736,2.43164062
1.31200000,2.43164062,2.43163767,2.43164062
1.31240000,2.43164062,2.43163795,2.43164062
1.31280000,2.43164062,2.43163820,2.43164062
1.31320000,2.43164062,2.43163843,2.43164062
1.31360000,2.43164062,2.43163864,2.43164062
1.31400000,2.43164062,2.43163883,2.43164062
1.31440000,2.43164062,2.43163900,2.43164062
1.31480000,2.43164062,2.43163916,2.43164062
1.31520000,2.43164062,2.43163930,2.43164062
1.31560000,2.43164062,2.43163942,2.43164062
1.31600000,2.43164062,2.43163954,2.43164062
1.31640000,2.43164062,2.43163964,2.43164062
1.31680000,2.43164062,2.43163973,2.43164062
1.31720000,2.43164062,2.43163982,2.43164062
1.31760000,2.43164062,2.43163990,2.43164062
1.31800000,2.43164062,2.43163997,2.43164062
1.31840000,2.43164062,2.43164003,2.43164062
1.31880000,2.43164062,2.43164008,2.43164062
1.31920000,2.43164062,2.43164014,2.43164062
1.31960000,2.43164062,2.43164018,2.43164062
1.32000000,2.43164062,2.43164022,2.43164062
1.32040000,2.43164062,2.43164026,2.43164062
1.32080000,2.43164062,2.43164030,2.43164062
1.32120000,2.43164062,2.43164033,2.43164062
1.32160000,2.43164062,2.43164036,2.43164062
1.32200000,2.43164062,2.43164038,2.43164062
1.32240000,2.43164062,2.43164041,2.43164062
1.32280000,2.43164062,2.43164043,2.43164062
1.32320000,2.43164062,2.43164045,2.43164062
1.32360000,2.43164062,2.43164046,2.43164062
1.32400000,2.43164062,2.43164048,2.43164062
1.32440000,2.43164062,2.43164049,2.43164062
1.32480000,2.43164062,2.43164050,2.43164062
1.32520000,2.43164062,2.43164052,2.43164062
1.32560000,2.43164062,2.43164053,2.43164062
1.32600000,2.43164062,2.43164054,2.43164062
1.32640000,2.43164062,2.43164054,2.43164062
1.32680000,2.43164062,2.43164055,2.43164062
1.32720000,2.43164062,2.43164056,2.43164062
1.32760000,2.43164062,2.43164057,2.43164062
1.32800000,2.43164062,2.43164057,2.43164062
1.32840000,2.43164062,2.43164058,2.43164062
1.32880000,2.43164062,2.43164058,2.43164062
1.32920000,2.43164062,2.43164058,2.43164062
1.32960000,2.43164062,2.43164059,2.43164062
1.33000000,2.43164062,2.43164059,2.43164062
1.33040000,2.43164062,2.43164060,2.43164062
1.33080000,2.43164062,2.43164060,2.43164062
1.33120000,2.43164062,2.43164060,2.43164062
1.33160000,2.43164062,2.43164060,2.43164062
1.33200000,2.43164062,2.43164061,2.43164062
1.33240000,2.43164062,2.43164061,2.43164062
1.33280000,2.43164062,2.43164061,2.43164062
1.33320000,2.43164062,2.43164061,2.43164062
1.33360000,2.43164062,2.43164061,2.43164062
1.33400000,2.43164062,2.43164061,2.43164062
1.33440000,2.43164062,2.43164061,2.43164062
1.33480000,2.43164062,2.43164062,2.43164062
1.33520000,2.43164062,2.43164062,2.43164062
1.33560000,2.43164062,2.43164062,2.43164062
1.33600000,2.43164062,2.43164062,2.43164062
1.33640000,2.43164062,2.43164062,2.43164062
1.33680000,2.43164062,2.43164062,2.43164062
1.33720000,2.43164062,2.43164062,2.43164062
1.33760000,2.43164062,2.43164062,2.43164062
1.33800000,2.43164062,2.43164062,2.43164062
1.33840000,2.43164062,2.43164062,2.43164062
1.33880000,2.43164062,2.43164062,2.43164062
1.33920000,2.43164062,2.43164062,2.43164062
1.33960000,2.43164062,2.43164062,2.43164062
1.34000000,2.43164062,2.43164062,2.43164062
1.34040000,2.43164062,2.43164062,2.43164062
1.34080000,2.43164062,2.43164062,2.43164062
1.34120000,2.43164062,2.43164062,2.43164062
1.34160000,2.43164062,2.43164062,2.43164062
1.34200000,2.43164062,2.43164062,2.43164062
1.34240000,2.41699219,2.43024719,2.41700097
1.34280000,2.41210938,2.42851583,2.41211231
1.34320000,2.41210938,2.42692391,2.41210938
1.34360000,2.41210938,2.42545446,2.41210938
1.34400000,2.39746094,2.42260487,2.39746972
1.34440000,2.39257812,2.41947295,2.39258106
1.34480000,2.39257812,2.41658012,2.39257813
1.34520000,2.39257812,2.41388491,2.39257813
1.34560000,2.37304688,2.40877406,2.37305858
1.34600000,2.37304688,2.39809935,2.37304688
1.34640000,2.37304688,2.38404952,2.37304688
1.34680000,2.36816406,2.37355396,2.36816699
1.34720000,2.35351562,2.35532984,2.35352441
1.34760000,2.35351562,2.35365779,2.35351563
1.34800000,2.35351562,2.35352868,2.35351563
1.34840000,2.34863281,2.34928879,2.34863574
1.34880000,2.33398438,2.33480534,2.33399316
1.34920000,2.33398438,2.33405554,2.33398438
1.34960000,2.33398438,2.33399496,2.33398438
1.35000000,2.32421875,2.32650967,2.32422460
1.35040000,2.31445312,2.31848755,2.31445898
1.35080000,2.31445312,2.31622125,2.31445313
1.35120000,2.31445312,2.31539616,2.31445313
1.35160000,2.29980469,2.30938035,2.29981347
1.35200000,2.29492188,2.30472076,2.29492481
1.35240000,2.29492188,2.30206046,2.29492188
1.35280000,2.29492188,2.30040348,2.29492188
1.35320000,2.28027344,2.29632457,2.28028222
1.35360000,2.27539062,2.29253690,2.27539356
1.35400000,2.27539062,2.28971968,2.27539063
1.35440000,2.27539062,2.28754487,2.27539063
1.35480000,2.25585938,2.28295687,2.25587108
1.35520000,2.25585938,2.27916543,2.25585938
1.35560000,2.25585938,2.27598247,2.25585938
1.35600000,2.25097656,2.27258491,2.25097949
1.35640000,2.23632812,2.26539665,2.23633691
1.35680000,2.23632812,2.25194233,2.23632813
1.35720000,2.23632812,2.24356669,2.23632813
1.35760000,2.23144531,2.23741004,2.23144824
1.35800000,2.21679688,2.21857593,2.21680566
1.35840000,2.21679688,2.21697682,2.21679688
1.35880000,2.21679688,2.21682506,2.21679688
1.35920000,2.20703125,2.20932097,2.20703710
1.35960000,2.19726562,2.19990620,2.19727148
1.36000000,2.19726562,2.19808663,2.19726563
1.36040000,2.19726562,2.19760554,2.19726563
1.36080000,2.18261719,2.19027700,2.18262597
1.36120000,2.17773438,2.18516668,2.17773731
1.36160000,2.17773438,2.18264994,2.17773438
1.36200000,2.17773438,2.18125512,2.17773438
1.36240000,2.16308594,2.17686082,2.16309472
1.36280000,2.15820312,2.17293391,2.15820606
1.36320000,2.15820312,2.17018958,2.15820313
1.36360000,2.15820312,2.16817625,2.15820313
1.36400000,2.13867188,2.16356473,2.13868358
1.36440000,2.13867188,2.15989609,2.13867188
1.36480000,2.13867188,2.15691488,2.13867188
1.36520000,2.13378906,2.15377723,2.13379199
1.36560000,2.11914062,2.14879713,2.11914941
1.36600000,2.11914062,2.14305603,2.11914063
1.36640000,2.11914062,2.13716283,2.11914063
1.36680000,2.10937500,2.12955057,2.10938085
1.36720000,2.09960938,2.10253372,2.09961523
1.36760000,2.09960938,2.09991648,2.09960938
1.36800000,2.09960938,2.09965596,2.09960938
1.36840000,2.08984375,2.09183574,2.08984960
1.36880000,2.08007812,2.08110219,2.08008398
1.36920000,2.08007812,2.08020971,2.08007813
1.36960000,2.08007812,2.08010539,2.08007813
1.37000000,2.06542969,2.06987562,2.06543847
1.37040000,2.06054688,2.06429713,2.06054981
1.37080000,2.06054688,2.06242369,2.06054688
1.37120000,2.06054688,2.06164786,2.06054688
1.37160000,2.04101562,2.05456928,2.04102733
1.37200000,2.04101562,2.05066699,2.04101563
1.37240000,2.04101562,2.04830363,2.04101563
1.37280000,2.04101562,2.04676005,2.04101563
1.37320000,2.02148438,2.04198685,2.02149608
1.37360000,2.02148438,2.03848319,2.02148438
1.37400000,2.02148438,2.03581256,2.02148438
1.37440000,2.01660156,2.03299536,2.01660449
1.37480000,2.00195312,2.02845896,2.00196191
1.37520000,2.00195312,2.02465288,2.00195313
1.37560000,2.00195312,2.02143789,2.00195313
1.37600000,1.99218750,2.01728974,1.99219335
1.37640000,1.98242188,1.99513568,1.98242773
1.37680000,1.98242188,1.98672644,1.98242188
1.37720000,1.98242188,1.98414530,1.98242188
1.37760000,1.97265625,1.97787889,1.97266210
1.37800000,1.96289062,1.96468769,1.96289648
1.37840000,1.96289062,1.96317654,1.96289063
1.37880000,1.96289062,1.96296057,1.96289063
1.37920000,1.94824219,1.95326051,1.94825097
1.37960000,1.94335938,1.94754507,1.94336231
1.38000000,1.94335938,1.94551940,1.94335938
1.38040000,1.94335938,1.94465332,1.94335938
1.38080000,1.92382812,1.93770302,1.92383983
1.38120000,1.92382812,1.93379574,1.92382813
1.38160000,1.92382812,1.93139963,1.92382813
1.38200000,1.92382812,1.92982042,1.92382813
1.38240000,1.90429688,1.92506126,1.90430858
1.38280000,1.90429688,1.92154739,1.90429688
1.38320000,1.90429688,1.91885709,1.90429688
1.38360000,1.89941406,1.91602102,1.89941699
1.38400000,1.88476562,1.91145194,1.88477441
1.38440000,1.88476562,1.90760449,1.88476563
1.38480000,1.88476562,1.90434520,1.88476563
1.38520000,1.87500000,1.90013432,1.87500585
1.38560000,1.86523438,1.87659649,1.86524023
1.38600000,1.86523438,1.86872347,1.86523438
1.38640000,1.86523438,1.86653884,1.86523438
1.38680000,1.85546875,1.86026458,1.85547460
1.38720000,1.84570312,1.84743446,1.84570898
1.38760000,1.84570312,1.84597858,1.84570313
1.38800000,1.84570312,1.84577060,1.84570313
1.38840000,1.83105469,1.83608402,1.83106347
1.38880000,1.82617188,1.83038481,1.82617481
1.38920000,1.82617188,1.82835575,1.82617188
1.38960000,1.82617188,1.82748454,1.82617188
1.39000000,1.80664062,1.82056439,1.80665233
1.39040000,1.80664062,1.81666422,1.80664063
1.39080000,1.80664062,1.81426661,1.80664063
1.39120000,1.80664062,1.81268306,1.80664063
1.39160000,1.82128906,1.81428169,1.82128028
1.39200000,1.82617188,1.81628161,1.82616894
1.39240000,1.82617188,1.81780041,1.82617187
1.39280000,1.82617188,1.81898717,1.82617187
1.39320000,1.82617188,1.82008165,1.82617187
1.39360000,1.84570312,1.82408479,1.84569142
1.39400000,1.84570312,1.82768139,1.84570312
1.39440000,1.84570312,1.83087038,1.84570312
1.39480000,1.84570312,1.83391015,1.84570312
1.39520000,1.85058594,1.83759729,1.85058301
1.39560000,1.86523438,1.84429737,1.86522559
1.39600000,1.86523438,1.84993600,1.86523437
1.39640000,1.86523438,1.85426134,1.86523437
1.39680000,1.86523438,1.85725205,1.86523437
1.39720000,1.87500000,1.86170163,1.87499415
1.39760000,1.88476562,1.86701110,1.88475977
1.39800000,1.88476562,1.87085190,1.88476562
1.39840000,1.88476562,1.87368292,1.88476562
1.39880000,1.88476562,1.87599697,1.88476562
1.39920000,1.90429688,1.88171494,1.90428517
1.39960000,1.90429688,1.88620759,1.90429687
1.40000000,1.90429688,1.89011557,1.90429687
1.40040000,1.90429688,1.89313474,1.90429687
1.40080000,1.90917969,1.89641605,1.90917676
1.40120000,1.92382812,1.90179654,1.92381934
1.40160000,1.92382812,1.90621680,1.92382812
1.40200000,1.92382812,1.90995635,1.92382812
1.40240000,1.92382812,1.91326009,1.92382812
1.40280000,1.93359375,1.91802237,1.93358790
1.40320000,1.94335938,1.92365397,1.94335352
1.40360000,1.94335938,1.92788279,1.94335937
1.40400000,1.94335938,1.93105991,1.94335937
1.40440000,1.94335938,1.93378370,1.94335937
1.40480000,1.95800781,1.93905039,1.95799903
1.40520000,1.96289062,1.94402650,1.96288769
1.40560000,1.96289062,1.94788536,1.96289062
1.40600000,1.96289062,1.95083882,1.96289062
1.40640000,1.96289062,1.95320454,1.96289062
1.40680000,1.98242188,1.95877480,1.98241017
1.40720000,1.98242188,1.96329193,1.98242187
1.40760000,1.98242188,1.96712570,1.98242187
1.40800000,1.98242188,1.97023850,1.98242187
1.40840000,1.98730469,1.97366925,1.98730176
1.40880000,2.00195312,1.97918379,2.00194434
1.40920000,2.00195312,1.98365282,2.00195312
1.40960000,2.00195312,1.98738832,2.00195312
1.41000000,2.00195312,1.99115896,2.00195312
1.41040000,2.01660156,1.99780454,2.01659278
1.41080000,2.02148438,2.00364734,2.02148144
1.41120000,2.02148438,2.00779179,2.02148437
1.41160000,2.02148438,2.01077298,2.02148437
1.41200000,2.02148438,2.01340725,2.02148437
1.41240000,2.04101562,2.02010275,2.04100392
1.41280000,2.04101562,2.02490326,2.04101562
1.41320000,2.04101562,2.02840834,2.04101562
1.41360000,2.04101562,2.03108856,2.04101562
1.41400000,2.04589844,2.03410533,2.04589551
1.41440000,2.06054688,2.03926490,2.06053809
1.41480000,2.06054688,2.04351665,2.06054687
1.41520000,2.06054688,2.04714909,2.06054687
1.41560000,2.06054688,2.05011254,2.06054687
1.41600000,2.07031250,2.05442416,2.07030665
1.41640000,2.08007812,2.05970906,2.08007227
1.41680000,2.08007812,2.06402186,2.08007812
1.41720000,2.08007812,2.06737312,2.08007812
1.41760000,2.08007812,2.07009296,2.08007812
1.41800000,2.09472656,2.07520486,2.09471778
1.41840000,2.09960938,2.08009637,2.09960644
1.41880000,2.09960938,2.08403037,2.09960937
1.41920000,2.09960938,2.08709138,2.09960937
1.41960000,2.10449219,2.09057172,2.10448926
1.42000000,2.11914062,2.09616009,2.11913184
1.42040000,2.11914062,2.10060408,2.11914062
1.42080000,2.11914062,2.10432793,2.11914062
1.42120000,2.11914062,2.10741547,2.11914062
1.42160000,2.12890625,2.11192404,2.12890040
1.42200000,2.13867188,2.11739282,2.13866602
1.42240000,2.13867188,2.12165314,2.13867187
1.42280000,2.13867188,2.12496103,2.13867187
1.42320000,2.13867188,2.12825490,2.13867187
1.42360000,2.15332031,2.13435892,2.15331153
1.42400000,2.15820312,2.13990933,2.15820019
